timestamp,temperature,battery,signal_strength,altitude,cpu_load
2026-01-01 00:50:00,23.027341803913853,91.5466361348397,-68.15104390505465,400.28656058443266,34.70892065005149
2026-01-01 00:51:00,22.6824926639206,91.71130343254242,-68.87343497045224,400.31510221296145,35.38935241308369
2026-01-01 00:52:00,22.502483257609814,91.6086489434803,-70.26888869055483,400.2334690034054,29.41563409721497
2026-01-01 00:53:00,22.952716327471173,91.44600922050549,-71.10652590874167,400.3664518267823,33.83912409571309
2026-01-01 00:54:00,23.053469629349124,91.45714756881459,-67.42664019675014,400.2880467303438,35.24273576847232
2026-01-01 00:55:00,22.94500353572498,91.29962059530433,-69.94078156598552,400.3455851877066,30.074332719675866
2026-01-01 00:56:00,22.166795215944802,91.43722302960114,-69.98607070808706,400.3041008885642,35.556111869108996
2026-01-01 00:57:00,22.30753206817333,91.38670120416198,-70.02412508711001,400.3067276872639,32.7787485640185
2026-01-01 00:58:00,22.4913793663824,91.46840778405071,-69.80191523923214,400.3089883912219,30.27402209052193
2026-01-01 00:59:00,22.675852021890485,91.28591535846715,-70.14436041192394,400.29918381827525,31.330575020136607
2026-01-01 01:00:00,22.020010316951684,91.47790197713618,-70.57366200688024,400.3049253660411,32.332641348503806
2026-01-01 01:01:00,22.06293337268313,91.61991083695038,-70.54685894124039,400.33493462124903,31.158684259618184
2026-01-01 01:02:00,21.619837004047525,91.36368597773146,-70.03275327021599,400.27369253977037,31.892612960496777
2026-01-01 01:03:00,21.50890647931701,91.43025675831484,-70.54342477113377,400.2944129978741,28.800773951773326
2026-01-01 01:04:00,22.237449113816307,91.46352159875667,-70.71284578267716,400.2492846441754,30.827224126429815
2026-01-01 01:05:00,22.380203309633167,91.28981692921712,-69.8935697723081,400.3203039664103,27.52749849983623
2026-01-01 01:06:00,21.734577410152994,91.37361387227156,-70.25497721742086,400.2087293060429,30.019537507855016
2026-01-01 01:07:00,22.091060201646712,91.33188886011727,-68.4960070114173,400.32657728445093,28.34237536632656
2026-01-01 01:08:00,21.761342756978806,91.33465141478231,-72.65096980839301,400.22824091986297,28.60887850896319
2026-01-01 01:09:00,21.286639829095304,91.19404853242169,-68.90849314807754,400.1521728085471,32.50373133225355
2026-01-01 01:10:00,21.618383400668936,91.30367652613884,-68.75391480750237,400.223330985267,32.1878456556989
2026-01-01 01:11:00,22.019492375657446,91.36469974368683,-72.07339023240814,400.17584637620564,31.21937286652691
2026-01-01 01:12:00,21.32188891941374,91.49767154116925,-70.34268759408035,400.2446711316148,27.834551426475638
2026-01-01 01:13:00,21.895677489342052,91.41389062391278,-70.3714408659958,400.1625226167395,29.42656918117578
2026-01-01 01:14:00,20.157347747001364,91.58297736862674,-71.40751169471783,400.16514268808703,32.54774075786165
2026-01-01 01:15:00,21.47141902363657,91.1348978655668,-70.77781668759087,400.0850646066839,30.488812453964115
2026-01-01 01:16:00,21.11703199088119,91.3708480955081,-71.11057584546583,400.1488166385081,34.94917251254285
2026-01-01 01:17:00,20.904459354215902,91.25750130086075,-68.24772955657637,400.04193783706546,31.2231183616093
2026-01-01 01:18:00,21.00505507183824,91.54847043998265,-69.06432160685254,400.0754552703721,30.966824954379295
2026-01-01 01:19:00,20.120190248029875,91.08875525719672,-68.72844490500584,400.18401793462255,30.130362887100983
2026-01-01 01:20:00,20.776927501903103,91.07404172367289,-69.27832793595677,400.1764717959233,31.200434851726666
2026-01-01 01:21:00,20.960057146965408,91.10009110318339,-71.12905177121723,400.1494868421594,30.831237889458976
2026-01-01 01:22:00,21.36374195129999,90.86141564135353,-70.52452026627978,400.07075488622326,32.77238562056375
2026-01-01 01:23:00,20.52371636107737,91.09113674674789,-69.51062543877208,400.10747552969815,33.50575241625525
2026-01-01 01:24:00,20.369238900222342,91.04613010076694,-71.22212780889194,400.1003163180922,30.271687889622495
2026-01-01 01:25:00,20.45681314522331,91.17255906797143,-69.28700156982761,400.0331019057507,29.4465428841629
2026-01-01 01:26:00,20.991911941956648,91.19126339636658,-70.24032539815813,400.15661262633705,28.71478411740015
2026-01-01 01:27:00,20.7289215775262,91.41142562588237,-70.3748208075496,400.11564291329296,33.6929717567563
2026-01-01 01:28:00,20.36069280765891,91.26256357572791,-69.2890400317965,400.0509789351958,30.770370799464
2026-01-01 01:29:00,20.756647382314384,91.02346445165064,-69.55573668851396,400.05355486829245,28.980425054247046
2026-01-01 01:30:00,20.57253584324157,90.96523779929774,-70.36096616581908,400.0527551428154,34.38007971806729
2026-01-01 01:31:00,20.907192208458298,91.16378787572597,-68.84067019663576,399.93032764942467,38.91184474664225
2026-01-01 01:32:00,20.22864225699886,90.8819650189469,-71.08106332759989,400.01009790149044,34.241399342633684
2026-01-01 01:33:00,20.371853483222573,91.34471881487815,-69.38406439305574,399.9783749863301,36.2615345348158
2026-01-01 01:34:00,20.343271852400985,91.23691601810819,-69.40689874203161,399.95239676741124,35.08106927061832
2026-01-01 01:35:00,19.915654837284087,90.97962365218429,-70.30954643931399,399.9784235696172,35.05285574302857
2026-01-01 01:36:00,20.62420119757207,90.78302982063637,-69.67386697775788,400.07237208331424,37.420898990228004
2026-01-01 01:37:00,20.618602304921886,91.23308085612481,-71.25111357638531,400.00455852899154,35.33171888749737
2026-01-01 01:38:00,20.528366463720484,91.0028190232121,-69.0759729807931,399.9340165999171,36.772521532756684
2026-01-01 01:39:00,20.44831054254721,91.19567244679602,-70.18490213644299,399.9813054308248,37.201102429958915
2026-01-01 01:40:00,19.995465291185127,90.76083585118084,-70.52272302051904,400.01279738296665,35.534575245570004
2026-01-01 01:41:00,20.41641886794,90.90009374655693,-68.95099077416312,399.9792781314361,39.1595787944057
2026-01-01 01:42:00,20.474192169897695,90.98078655495773,-70.70434369054276,399.926319187888,37.120647242302226
2026-01-01 01:43:00,20.320439130108294,90.97704708906471,-71.40846129636355,399.8813672250887,36.243172866549884
2026-01-01 01:44:00,20.610303731753365,90.89249017927811,-71.5566291735239,399.93909748862217,39.09954088878093
2026-01-01 01:45:00,20.873218602585926,91.04342748985212,-69.39399004865436,399.9144393009642,36.487997030011876
2026-01-01 01:46:00,21.50607319714836,90.7798569355926,-71.28042935249628,399.93022031836244,38.58511280458837
2026-01-01 01:47:00,20.864550891354504,90.90864307724681,-68.24520581801563,399.90804212726596,38.73865246508973
2026-01-01 01:48:00,20.943873424955125,90.93804434475679,-72.08192940788372,399.9197215027775,41.14013045090892
2026-01-01 01:49:00,20.86010566796019,90.9871658251088,-68.30354363170996,399.8315899294201,40.11155411351033
2026-01-01 01:50:00,20.174181025524796,91.00674223171333,-69.78898253279738,399.91548658870516,39.28743043060374
2026-01-01 01:51:00,20.98553466390592,90.72130368622432,-70.09671311187039,399.8509291379621,41.129073077458706
2026-01-01 01:52:00,21.077192127167926,90.64988287438965,-70.54491908680895,399.93642106935727,42.41004781271754
2026-01-01 01:53:00,22.0977234740476,91.06165152328478,-69.60086388564793,399.78999342113144,40.86077703727852
2026-01-01 01:54:00,21.097027300191094,90.90984710179694,-70.03763470242485,399.9032408228755,39.860303599844194
2026-01-01 01:55:00,21.35820032068456,90.73772701951651,-68.89669811798348,399.8185319263181,37.28886647023155
2026-01-01 01:56:00,21.289212022997265,91.07267279632838,-69.88577235133796,399.7684718479416,37.83342676246402
2026-01-01 01:57:00,20.902882758192398,90.84735119514393,-69.84969823853812,399.7694758605421,39.38226731816369
2026-01-01 01:58:00,21.896314128560654,90.99689457760957,-70.36361221221385,399.77050942511744,38.78057332593958
2026-01-01 01:59:00,21.8101909907701,90.82012777221152,-70.05694562372106,399.80082889662305,39.61032392188704
2026-01-01 02:00:00,21.897289531518833,91.1091121887323,-69.69219823110794,399.79910102580936,40.06009108291113
2026-01-01 02:01:00,21.289628335633015,91.05330112636649,-71.71016839265663,399.7378651474566,40.946723849935466
2026-01-01 02:02:00,22.2878739679663,90.74265537772814,-71.34818542210571,399.75918267899453,39.665174433279795
2026-01-01 02:03:00,21.240071711604312,90.91573564264316,-69.25673590597728,399.86163038461126,40.67665607105127
2026-01-01 02:04:00,22.110108733293863,90.85680639243778,-69.82913456187205,399.8352832170413,39.70918502502958
2026-01-01 02:05:00,22.826413425502658,90.95529473362986,-70.18398333635268,399.765390401312,35.48553740776573
2026-01-01 02:06:00,21.629006320674247,90.59526148091298,-69.9815660669346,399.7404274421843,37.39432375280389
2026-01-01 02:07:00,21.873628395441223,90.83290771899976,-69.65241829463832,399.7397723834174,38.80235937481361
2026-01-01 02:08:00,22.214684353310798,90.87876367302744,-70.53975968030936,399.759986047338,36.47051152551045
2026-01-01 02:09:00,22.047672897150957,90.44618907703652,-70.77830472540231,399.6740105907152,39.87184294936298
2026-01-01 02:10:00,21.702414609705272,90.52251122310014,-69.80415474490232,399.7084268227476,41.4992577402527
2026-01-01 02:11:00,22.42291546348158,90.38411517333599,-70.97837277761504,399.63432151939674,40.62577710728274
2026-01-01 02:12:00,22.042390559779626,90.63958897483332,-69.59174724428553,399.7344805339634,37.49770022259839
2026-01-01 02:13:00,22.727402752493273,90.7776313383694,-71.70258360423784,399.7439650008828,40.62937745230751
2026-01-01 02:14:00,22.239505187231376,90.8853535578144,-68.97084436267436,399.6848521158404,37.65683510889015
2026-01-01 02:15:00,23.295039872677943,90.66111421706297,-69.52740251758696,399.78544030286497,36.38642048397271
2026-01-01 02:16:00,22.427868709773417,90.8842923318357,-69.74397026568613,399.6435080204984,35.52572453370806
2026-01-01 02:17:00,22.67659679718975,90.42298478126776,-69.01730901605448,399.6299608723236,35.831741785186786
2026-01-01 02:18:00,23.193066533530168,90.36449263409673,-68.33452555553743,399.71311528983796,35.33809593341878
2026-01-01 02:19:00,22.435383465670952,90.60166784516551,-68.98562993498187,399.75329189628263,36.12809915260131
2026-01-01 02:20:00,23.076463871919835,90.65760981734088,-71.84087423133164,399.78450990944356,35.77773413987347
2026-01-01 02:21:00,23.563624519107616,90.58509578778589,-71.2795769667357,399.67707880958733,35.12996916757362
2026-01-01 02:22:00,22.45046026636432,90.26988368499401,-70.62481857769568,399.7539998391543,35.66449405512521
2026-01-01 02:23:00,23.21726018195504,90.55663199407307,-69.97390894978916,399.69851637812843,36.83958109689031
2026-01-01 02:24:00,23.2944549134731,90.36432957492427,-69.48234097953087,399.6925192523522,36.02747436476775
2026-01-01 02:25:00,23.547350467228185,90.6504508823245,-70.72574381315347,399.7463744540943,30.832520197448616
2026-01-01 02:26:00,22.780874646591613,90.59498973691453,-69.81323323552292,399.7361793087546,28.373744973206698
2026-01-01 02:27:00,22.785317425155615,90.3890180320509,-70.75538293235333,399.6264446083635,35.03624417621891
2026-01-01 02:28:00,23.5568387699642,90.44291996239949,-70.61151780299195,399.78111973896046,30.128005032447003
2026-01-01 02:29:00,23.49804863303673,90.35111797171666,-71.40666109684823,399.77865099463975,32.115889459910846
2026-01-01 02:30:00,23.50719710530046,90.49059813540903,-70.92323324611091,399.6810445825256,29.939668393434435
2026-01-01 02:31:00,23.569807683218063,90.63327134807518,-71.35168460561633,399.73510879677116,28.402492633393088
2026-01-01 02:32:00,23.179869619415836,90.33214109304967,-70.97587325297734,399.7433323152689,32.8292377521172
2026-01-01 02:33:00,23.561803152893702,90.54560697732768,-68.94635820339217,399.7352892835929,33.01893688263758
2026-01-01 02:34:00,23.59948134013497,90.38046135724413,-70.94939888883194,399.698673703277,30.117467038306728
2026-01-01 02:35:00,23.20615760145622,90.33106907516066,-67.36761793516261,399.6968453645589,25.874834004594057
2026-01-01 02:36:00,24.244124822519808,90.42394544600681,-69.5066820991191,399.7336858997344,29.768378758066767
2026-01-01 02:37:00,23.689521278323593,90.2747136516371,-69.81516387630512,399.7984315821942,31.466814062444872
2026-01-01 02:38:00,23.0218906138786,90.33695260419792,-70.85835778018121,399.77209575666006,27.566899957260137
2026-01-01 02:39:00,23.755712109339964,90.23031831611166,-69.29969012059101,399.73178905072854,30.752842731494276
2026-01-01 02:40:00,23.094164701844146,90.69470876993746,-70.57563782623778,399.7945861180621,30.23740151746347
2026-01-01 02:41:00,23.78610859492758,90.39528953279576,-69.87799018535463,399.61952655139044,31.32952576759214
2026-01-01 02:42:00,23.91827294787059,90.27504117380111,-67.4399154617312,399.82560893875177,30.33447958649585
2026-01-01 02:43:00,23.10648542263658,90.40209698661013,-70.09605989972465,399.68765950041814,28.095347559719148
2026-01-01 02:44:00,23.796446286717387,90.34315079254638,-68.85072667371432,399.76324804896103,32.40282471815349
2026-01-01 02:45:00,23.54901868613361,90.31685456007001,-70.70317642512589,399.73235440759754,29.682989821192542
2026-01-01 02:46:00,23.682081814632237,90.43212500500651,-70.03498849049696,399.73080679317394,29.958020916085758
2026-01-01 02:47:00,24.077943939357876,90.4436261565071,-68.22919936436449,399.86101232674037,28.180832985282603
2026-01-01 02:48:00,23.18374311573127,90.24042482785842,-70.62696705778777,399.7872349485727,29.217546851860394
2026-01-01 02:49:00,22.939871433919983,90.2236272639033,-68.18755144200307,399.83580462672154,28.412999824214168
2026-01-01 02:50:00,22.841924897085025,90.25874224542726,-69.29224806454452,399.82419449853273,29.93660974507573
2026-01-01 02:51:00,22.824777621315057,89.94471182528967,-70.56246677589426,399.8586463785819,33.8267743319613
2026-01-01 02:52:00,23.070754963045527,90.05272134067022,-69.36759226094448,399.84707278636944,27.80083254999145
2026-01-01 02:53:00,23.185796932830662,90.47503114011667,-69.02744555037327,399.78769360608396,27.478583794381983
2026-01-01 02:54:00,23.105130164855282,90.5067451570252,-69.3781900377828,399.9104326871483,33.828197680143674
2026-01-01 02:55:00,23.267959230245697,90.21264459406655,-71.57022471989046,399.84486249895446,30.665638414513317
2026-01-01 02:56:00,22.882576546088803,90.32648354445836,-70.72713717582486,399.8007971457757,29.961965764853318
2026-01-01 02:57:00,23.39688629636206,90.27668752318154,-70.2475186355515,399.86643124250264,33.61218395090654
2026-01-01 02:58:00,22.645668551391644,90.68183212126829,-70.07443342910004,399.97221036394086,30.56881279195267
2026-01-01 02:59:00,23.77377913368858,90.37793623671519,-69.37932790244932,399.9491330777117,35.69403821040514
2026-01-01 03:00:00,22.868444666968635,90.18081236127789,-69.82229899906675,399.8987427438199,33.67298715267636
2026-01-01 03:01:00,22.206235843727104,90.04666893390993,-71.3353443587101,399.9083589551344,31.62834864743141
2026-01-01 03:02:00,22.050290544299585,89.93903305196137,-69.61980214899404,399.91946899014573,37.21646812764024
2026-01-01 03:03:00,22.599988817267725,90.20051954538009,-69.38941425471617,400.0491886478964,31.99742374280918
2026-01-01 03:04:00,22.24494975702003,90.04654738820736,-69.44020955206896,399.9743092425544,35.008003923305075
2026-01-01 03:05:00,22.546434425707485,89.93666194356035,-68.91921927444538,399.9866255328415,34.44391633130714
2026-01-01 03:06:00,22.37597668509001,90.04301406736361,-69.1660778454511,400.0265873518564,36.77546170155605
2026-01-01 03:07:00,22.082930870521555,89.96776779945783,-69.54081992077157,399.9969900596821,37.62532819846877
2026-01-01 03:08:00,21.698445650952674,90.37307124526089,-70.07016571145864,399.98209252592034,34.898851940474806
2026-01-01 03:09:00,21.356232062410168,90.24224596354242,-71.660960933516,399.99522667769105,33.66127949541332
2026-01-01 03:10:00,21.708667338480478,90.09880410380251,-69.57038178086741,400.01145803999395,36.42058421361109
2026-01-01 03:11:00,22.155216962054258,90.31199162083351,-69.79231231283688,400.02315421650223,34.475509637486915
2026-01-01 03:12:00,21.824147325817613,90.09160524614714,-69.72842116280462,400.07134623863703,40.18432362056094
2026-01-01 03:13:00,21.16672028976953,89.94080736980075,-71.2767485758203,400.047472642735,36.75208577855808
2026-01-01 03:14:00,21.66163143072406,90.28846861159045,-71.08105654040827,400.0913680824133,36.06326703836814
2026-01-01 03:15:00,21.674848161458122,90.1308365065527,-68.9468471466671,400.0605001674209,37.47019579586302
2026-01-01 03:16:00,21.696738331641654,89.80441307685103,-70.43955515385666,400.07819597379256,35.20417406060447
2026-01-01 03:17:00,22.642705455502572,89.84144919828746,-70.11849930262737,399.98399988974705,36.74213429166171
2026-01-01 03:18:00,23.136979646715417,89.64865726199228,-71.17168162386955,400.1392787927892,41.86119538942497
2026-01-01 03:19:00,23.190704188598954,89.48258004035536,-71.57024386050425,400.1202354804232,38.90843190354188
2026-01-01 03:20:00,24.327083277805258,89.73892663212975,-71.061716194024,400.16214587466436,38.8759357075214
2026-01-01 03:21:00,24.946397824332742,89.79641249607052,-72.91604472821739,399.9766422072753,42.775184954816815
2026-01-01 03:22:00,25.695614523930786,89.21021486392713,-72.70387922305902,400.234948380959,44.788962831136736
2026-01-01 03:23:00,26.226568386987463,89.41444538550358,-73.66227528870505,400.13247981433597,44.55373130945325
2026-01-01 03:24:00,25.799120221426847,89.14240361463172,-74.03449622743231,400.2036431461785,45.787904445894114
2026-01-01 03:25:00,26.522822338426757,89.0769311924353,-74.30917212346864,400.10484872938264,42.94311786877148
2026-01-01 03:26:00,27.654485392238094,88.97114091136417,-74.1778662283663,400.19591848638527,42.25418542779766
2026-01-01 03:27:00,28.20738281876338,88.84040138454804,-75.27874862166347,400.1208611511578,48.7211456511315
2026-01-01 03:28:00,28.76427937089394,88.88727824419172,-73.94424387442648,400.1504028240636,45.67282700649086
2026-01-01 03:29:00,30.658848453179964,88.66535748253834,-76.49460730221949,400.2851504331751,46.39482275517546
2026-01-01 03:30:00,29.90881256431976,88.74056852386698,-76.18687164416136,400.1875618595775,50.10942506217246
2026-01-01 03:31:00,30.700681291134003,88.60246428358263,-76.83973105827418,400.2153957621522,49.100039442810434
2026-01-01 03:32:00,31.19743757297807,88.48415779297004,-75.35302211564627,400.25522841592544,49.411738802835906
2026-01-01 03:33:00,31.649234887594957,88.29386545069377,-77.00344522348843,400.2434748064364,53.32013795338398
2026-01-01 03:34:00,31.83893977773858,88.25348430041475,-76.56815546053136,400.23293437275987,48.17109665066459
2026-01-01 03:35:00,32.84859088631629,88.36330868387387,-79.48556037303698,400.25013375691685,51.75978522859549
2026-01-01 03:36:00,32.81946556908523,88.23513757814365,-78.13294973413075,400.3582711384167,50.44231513254056
2026-01-01 03:37:00,33.62113841355571,87.92336671328022,-77.91036920437656,400.2411695402046,51.26820623570845
2026-01-01 03:38:00,34.11270020090879,87.99489984581437,-79.11771601072458,400.25978441120077,54.16967234956566
2026-01-01 03:39:00,34.9343071479138,88.00270806850577,-78.53451962493466,400.30766370598894,52.48962737328176
2026-01-01 03:40:00,36.42587811684335,87.54958920783179,-80.51728845010037,400.31552535753355,52.89189149793936
2026-01-01 03:41:00,35.35531499324923,87.79150402885699,-78.99065255981442,400.32442951201114,54.28248548774134
2026-01-01 03:42:00,36.98267519384382,87.52060643615813,-78.50110187638074,400.3015489398449,51.71135487779081
2026-01-01 03:43:00,36.67276361190254,87.61558980028897,-81.56283856043966,400.21669707348894,51.04912030005536
2026-01-01 03:44:00,37.742460659957246,87.32551112651863,-82.04550252140078,400.35944953949604,50.90763983668581
2026-01-01 03:45:00,38.98386824252006,87.07926768490032,-80.5466155228823,400.2240827233815,49.31872602203358
2026-01-01 03:46:00,39.194683132785045,87.01586863431751,-80.8204278542693,400.29984115873646,57.603588947202
2026-01-01 03:47:00,39.3621331623106,87.17721274199921,-83.32286002715327,400.24998867094394,51.51120425570728
2026-01-01 03:48:00,40.134885727799,87.11895837525822,-83.62018681709586,400.2871689842798,53.489486197097456
2026-01-01 03:49:00,41.3240692129032,86.85435250623433,-83.8817846088605,400.3091648502714,53.58193444454555
2026-01-01 03:50:00,41.3946750852805,86.99578886881662,-85.34445051103428,400.31082019686846,54.944454172382855
2026-01-01 03:51:00,42.41127906020324,86.56077199065966,-85.31865194648421,400.31754650787485,56.147066208807104
2026-01-01 03:52:00,42.983985843508464,86.71008803020291,-85.80414076675207,400.37850480876983,56.415756298360336
2026-01-01 03:53:00,43.34926341613096,86.44834757003562,-85.96779756510414,400.3215338559125,53.70256368523654
2026-01-01 03:54:00,45.11460225985158,86.44222458382967,-85.63468488738678,400.2873551718478,54.704524833924395
2026-01-01 03:55:00,45.160570145186455,86.45710980069747,-85.76578526746349,400.3481404078387,55.77158422271992
2026-01-01 03:56:00,44.74965533817127,86.23093799520741,-84.84949950718593,400.3594493882617,54.87578102793516
2026-01-01 03:57:00,46.289604112613745,86.21231666836552,-87.79835404073879,400.2383020117951,58.755156900901575
2026-01-01 03:58:00,46.60807974573709,86.33094392138217,-86.21567760152342,400.32892599516396,56.69175973882401
2026-01-01 03:59:00,47.873857141792925,86.00346621957154,-87.81398884422552,400.3331559642373,57.35242015008766
2026-01-01 04:00:00,47.87813232762626,86.12535381680978,-88.04946370965243,400.281929298819,57.386245954009496
2026-01-01 04:01:00,48.81351459081734,85.74054397180136,-87.7251805078334,400.36397320597024,58.591645452589816
2026-01-01 04:02:00,49.72752371479028,85.89947062668729,-89.9227220215623,400.2857375211217,56.798753630401016
2026-01-01 04:03:00,50.539636343394335,85.94623529309868,-88.81759025381595,400.2972457659271,54.044226172095975
2026-01-01 04:04:00,50.38253751382244,85.26925332498091,-89.43354779178694,400.2797167281497,57.64893990522062
2026-01-01 04:05:00,51.39952047319193,85.43046571167943,-89.50754873599185,400.28623226605396,55.77029950117597
2026-01-01 04:06:00,52.01517418848691,85.54656081907709,-90.11083135609219,400.22740541265915,56.25223322476075
2026-01-01 04:07:00,52.61663887892972,85.33954319209356,-88.34469986008911,400.20666892838483,58.73282282263886
2026-01-01 04:08:00,54.25777543293997,85.3356718810057,-91.83773998425131,400.35453942488584,60.302571930929375
2026-01-01 04:09:00,54.387830472370695,85.09940222199262,-92.13099695500182,400.228303482711,58.15078276080063
2026-01-01 04:10:00,54.396163572239175,85.11298846812093,-92.62314052642476,400.2166186149556,59.0254297594082
2026-01-01 04:11:00,55.942589954087396,84.98664841469117,-92.95547711916026,400.1537596717317,62.129898731905854
2026-01-01 04:12:00,57.09929704963675,85.09516730924898,-93.43738712730651,400.224431585042,59.54367119106961
2026-01-01 04:13:00,57.338284010457116,84.86816312649518,-92.01098346889245,400.18489083784357,64.62194345777142
2026-01-01 04:14:00,56.99210007574831,84.79064039931127,-92.17949575201015,400.32753282718227,60.92636325665276
2026-01-01 04:15:00,58.0802050728002,84.58821845508163,-94.57074629374948,400.29003698825414,56.67148702229058
2026-01-01 04:16:00,59.45402919732696,84.48685906638913,-95.23235557310423,400.1989865434127,62.118720835167856
2026-01-01 04:17:00,59.33669500611825,84.40511627182707,-94.3285844436136,400.33960447510003,61.815095647608814
